Time (Sec);S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S3;S4;S5;S6;S7;S8;S9;
1.002201333333333;19160.0;99.98218639999996;99.98195759999996;99.98172879999996;99.98149999999995;99.98149999999995;99.98526079999996;99.98503199999996;99.98503199999996;99.97806799999995;99.98503199999996;99.98197359999995;99.98159999999996;99.98159999999996;99.98503199999996;99.98550559999995;99.98243119999995;99.98880879999996;99.98596319999996;99.98596319999996;99.98265999999995;99.97889919999994;
1.1018746666666666;19160.0;99.98208639999996;99.98185759999996;99.98162879999995;99.98139999999995;99.98139999999995;99.98516079999996;99.98493199999996;99.98493199999996;99.97796799999995;99.98493199999996;99.98187359999994;99.98149999999995;99.98149999999995;99.98493199999996;99.98540559999995;99.98233119999995;99.98870879999996;99.98586319999995;99.98586319999995;99.98255999999995;99.97879919999994;
1.2018746666666669;19160.0;99.98198639999995;99.98175759999995;99.98152879999995;99.98139999999995;99.98139999999995;99.98506079999996;99.98493199999996;99.98493199999996;99.97786799999994;99.98493199999996;99.98177359999994;99.98139999999995;99.98139999999995;99.98483199999995;99.98530559999995;99.98223119999994;99.98860879999995;99.98576319999995;99.98576319999995;99.98245999999995;99.97869919999994;
1.3022013333333338;19160.0;99.98188639999995;99.98175759999995;99.98152879999995;99.98129999999995;99.98129999999995;99.98506079999996;99.98483199999995;99.98483199999995;99.97776799999994;99.98483199999995;99.98167359999994;99.98129999999995;99.98129999999995;99.98473199999995;99.98520559999994;99.98213119999994;99.98850879999995;99.98566319999995;99.98566319999995;99.98235999999994;99.97869919999994;
1.4025280000000004;19160.0;99.98178639999995;99.98165759999995;99.98142879999995;99.98119999999994;99.98119999999994;99.98496079999995;99.98473199999995;99.98473199999995;99.97766799999994;99.98473199999995;99.98157359999993;99.98119999999994;99.98119999999994;99.98463199999995;99.98510559999994;99.98203119999994;99.98840879999995;99.98556319999994;99.98556319999994;99.98235999999994;99.97859919999993;
1.5045973333333336;19160.0;99.98178639999995;99.98155759999995;99.98132879999994;99.98109999999994;99.98109999999994;99.98486079999995;99.98463199999995;99.98463199999995;99.97756799999993;99.98463199999995;99.98147359999993;99.98109999999994;99.98109999999994;99.98453199999994;99.98500559999994;99.98203119999994;99.98830879999994;99.98546319999994;99.98546319999994;99.98225999999994;99.97849919999993;
1.6045973333333337;19160.0;99.98168639999994;99.98145759999994;99.98122879999994;99.98099999999994;99.98099999999994;99.98476079999995;99.98453199999994;99.98453199999994;99.97746799999993;99.98453199999994;99.98147359999993;99.98099999999994;99.98099999999994;99.98443199999994;99.98490559999993;99.98193119999993;99.98820879999994;99.98546319999994;99.98546319999994;99.98215999999994;99.97839919999993;
1.7060133333333336;19160.0;99.98158639999994;99.98135759999994;99.98112879999994;99.98089999999993;99.98089999999993;99.98466079999994;99.98443199999994;99.98443199999994;99.97736799999993;99.98443199999994;99.98137359999993;99.98089999999993;99.98089999999993;99.98443199999994;99.98490559999993;99.98183119999993;99.98810879999994;99.98536319999994;99.98536319999994;99.98205999999993;99.97829919999992;
1.8074293333333338;19160.0;99.98148639999994;99.98125759999994;99.98102879999993;99.98079999999993;99.98079999999993;99.98456079999994;99.98433199999994;99.98433199999994;99.97726799999992;99.98433199999994;99.98127359999992;99.98079999999993;99.98079999999993;99.98433199999994;99.98480559999993;99.98173119999993;99.98800879999993;99.98526319999993;99.98526319999993;99.98195999999993;99.97819919999992;
1.907429333333334;19160.0;99.98138639999993;99.98115759999993;99.98092879999993;99.98069999999993;99.98069999999993;99.98446079999994;99.98423199999993;99.98423199999993;99.97716799999992;99.98423199999993;99.98117359999992;99.98069999999993;99.98069999999993;99.98423199999993;99.98470559999993;99.98163119999992;99.98800879999993;99.98516319999993;99.98516319999993;99.98185999999993;99.97809919999992;
2.0022013333333346;19160.0;99.98128639999993;99.98105759999993;99.98082879999993;99.98059999999992;99.98059999999992;99.98436079999993;99.98413199999993;99.98413199999993;99.97706799999992;99.98413199999993;99.98107359999992;99.98059999999992;99.98059999999992;99.98413199999993;99.98460559999992;99.98153119999992;99.98790879999993;99.98506319999993;99.98506319999993;99.98175999999992;99.97799919999991;
2.102201333333333;19160.0;99.98118639999993;99.98095759999993;99.98072879999992;99.98049999999992;99.98049999999992;99.98426079999993;99.98403199999993;99.98403199999993;99.97706799999992;99.98403199999993;99.98097359999991;99.98059999999992;99.98059999999992;99.98403199999993;99.98450559999992;99.98143119999992;99.98780879999993;99.98496319999992;99.98496319999992;99.98165999999992;99.97789919999991;
2.2018746666666646;19160.0;99.98108639999992;99.98085759999992;99.98062879999992;99.98039999999992;99.98039999999992;99.98416079999993;99.98393199999992;99.98393199999992;99.97696799999991;99.98393199999992;99.98087359999991;99.98049999999992;99.98049999999992;99.98393199999992;99.98440559999992;99.98133119999991;99.98770879999992;99.98486319999992;99.98486319999992;99.98155999999992;99.97779919999991;
2.301874666666663;19160.0;99.98098639999992;99.98075759999992;99.98052879999992;99.98039999999992;99.98039999999992;99.98406079999992;99.98393199999992;99.98393199999992;99.97686799999991;99.98393199999992;99.9807735999999;99.98039999999992;99.98039999999992;99.98383199999992;99.98430559999991;99.98123119999991;99.98760879999992;99.98476319999992;99.98476319999992;99.98145999999991;99.9776991999999;
2.4022013333333283;19160.0;99.98088639999992;99.98075759999992;99.98052879999992;99.98029999999991;99.98029999999991;99.98406079999992;99.98383199999992;99.98383199999992;99.97676799999991;99.98383199999992;99.9806735999999;99.98029999999991;99.98029999999991;99.98373199999992;99.98420559999991;99.98113119999991;99.98750879999992;99.98466319999991;99.98466319999991;99.98135999999991;99.9776991999999;
2.502527999999993;19160.0;99.98078639999991;99.98065759999992;99.98042879999991;99.98019999999991;99.98019999999991;99.98396079999992;99.98373199999992;99.98373199999992;99.9766679999999;99.98373199999992;99.9805735999999;99.98019999999991;99.98019999999991;99.98363199999991;99.9841055999999;99.9810311999999;99.98740879999991;99.98456319999991;99.98456319999991;99.98135999999991;99.9775991999999;
2.6045973333333245;19160.0;99.98078639999991;99.98055759999991;99.98032879999991;99.98009999999991;99.98009999999991;99.98386079999992;99.98363199999991;99.98363199999991;99.9765679999999;99.98363199999991;99.9804735999999;99.98009999999991;99.98009999999991;99.98353199999991;99.9840055999999;99.9810311999999;99.98730879999991;99.98446319999991;99.98446319999991;99.9812599999999;99.9774991999999;
2.704597333333323;19160.0;99.98068639999991;99.98045759999991;99.9802287999999;99.9799999999999;99.9799999999999;99.98376079999991;99.98353199999991;99.98353199999991;99.9764679999999;99.98353199999991;99.9804735999999;99.9799999999999;99.9799999999999;99.98343199999991;99.9839055999999;99.9809311999999;99.9872087999999;99.98446319999991;99.98446319999991;99.9811599999999;99.9773991999999;
2.806013333333321;19160.0;99.98058639999991;99.9803575999999;99.9801287999999;99.9798999999999;99.9798999999999;99.98366079999991;99.98343199999991;99.98343199999991;99.9763679999999;99.98343199999991;99.9803735999999;99.9798999999999;99.9798999999999;99.98343199999991;99.9839055999999;99.9808311999999;99.9871087999999;99.9843631999999;99.9843631999999;99.9810599999999;99.97729919999989;
2.907429333333319;19160.0;99.9804863999999;99.9802575999999;99.9800287999999;99.9797999999999;99.9797999999999;99.9835607999999;99.9833319999999;99.9833319999999;99.97626799999989;99.9833319999999;99.98027359999989;99.9797999999999;99.9797999999999;99.9833319999999;99.9838055999999;99.9807311999999;99.9870087999999;99.9842631999999;99.9842631999999;99.9809599999999;99.97719919999989;
3.007429333333317;19160.0;99.9803863999999;99.9801575999999;99.9799287999999;99.9796999999999;99.9796999999999;99.9834607999999;99.9832319999999;99.9832319999999;99.97616799999989;99.9832319999999;99.98017359999989;99.9796999999999;99.9796999999999;99.9832319999999;99.9837055999999;99.98063119999989;99.9870087999999;99.9841631999999;99.9841631999999;99.9808599999999;99.97709919999988;
3.1022013333333156;19160.0;99.9802863999999;99.9800575999999;99.9798287999999;99.97959999999989;99.97959999999989;99.9833607999999;99.9831319999999;99.9831319999999;99.97606799999988;99.9831319999999;99.98007359999988;99.97959999999989;99.97959999999989;99.9831319999999;99.98360559999989;99.98053119999989;99.9869087999999;99.9840631999999;99.9840631999999;99.98075999999989;99.97699919999988;
3.202201333333314;19160.0;99.9801863999999;99.97995759999989;99.97972879999989;99.97949999999989;99.97949999999989;99.9832607999999;99.9830319999999;99.9830319999999;99.97606799999988;99.9830319999999;99.97997359999988;99.97959999999989;99.97959999999989;99.9830319999999;99.98350559999989;99.98043119999988;99.98680879999989;99.98396319999989;99.98396319999989;99.98065999999989;99.97689919999988;
3.3018746666666456;19160.0;99.98008639999989;99.97985759999989;99.97962879999989;99.97939999999988;99.97939999999988;99.9831607999999;99.98293199999989;99.98293199999989;99.97596799999988;99.98293199999989;99.97987359999988;99.97949999999989;99.97949999999989;99.98293199999989;99.98340559999988;99.98033119999988;99.98670879999989;99.98386319999989;99.98386319999989;99.98055999999988;99.97679919999987;
3.401874666666644;19160.0;99.97998639999989;99.97975759999989;99.97952879999988;99.97939999999988;99.97939999999988;99.98306079999989;99.98293199999989;99.98293199999989;99.97586799999988;99.98293199999989;99.97977359999987;99.97939999999988;99.97939999999988;99.98283199999989;99.98330559999988;99.98023119999988;99.98660879999989;99.98376319999988;99.98376319999988;99.98045999999988;99.97669919999987;
3.502201333333309;19160.0;99.97988639999988;99.97975759999989;99.97952879999988;99.97929999999988;99.97929999999988;99.98306079999989;99.98283199999989;99.98283199999989;99.97576799999987;99.98283199999989;99.97967359999987;99.97929999999988;99.97929999999988;99.98273199999988;99.98320559999988;99.98013119999987;99.98650879999988;99.98366319999988;99.98366319999988;99.98035999999988;99.97669919999987;
3.6025279999999733;19160.0;99.97978639999988;99.97965759999988;99.97942879999988;99.97919999999988;99.97919999999988;99.98296079999989;99.98273199999988;99.98273199999988;99.97566799999987;99.98273199999988;99.97957359999987;99.97919999999988;99.97919999999988;99.98263199999988;99.98310559999987;99.98003119999987;99.98640879999988;99.98356319999988;99.98356319999988;99.98035999999988;99.97659919999987;
3.704597333333304;19160.0;99.97978639999988;99.97955759999988;99.97932879999988;99.97909999999987;99.97909999999987;99.98286079999988;99.98263199999988;99.98263199999988;99.97556799999987;99.98263199999988;99.97947359999986;99.97909999999987;99.97909999999987;99.98253199999988;99.98300559999987;99.98003119999987;99.98630879999988;99.98346319999987;99.98346319999987;99.98025999999987;99.97649919999986;
3.804597333333302;19160.0;99.97968639999988;99.97945759999988;99.97922879999987;99.97899999999987;99.97899999999987;99.98276079999988;99.98253199999988;99.98253199999988;99.97546799999986;99.98253199999988;99.97947359999986;99.97899999999987;99.97899999999987;99.98243199999987;99.98290559999987;99.97993119999987;99.98620879999987;99.98346319999987;99.98346319999987;99.98015999999987;99.97639919999986;
3.9060133333332994;19160.0;99.97958639999987;99.97935759999987;99.97912879999987;99.97889999999987;99.97889999999987;99.98266079999988;99.98243199999987;99.98243199999987;99.97536799999986;99.98243199999987;99.97937359999986;99.97889999999987;99.97889999999987;99.98243199999987;99.98290559999987;99.97983119999986;99.98610879999987;99.98336319999987;99.98336319999987;99.98005999999987;99.97629919999986;
4.007429333333297;19160.0;99.97948639999987;99.97925759999987;99.97902879999987;99.97879999999986;99.97879999999986;99.98256079999987;99.98233199999987;99.98233199999987;99.97526799999986;99.98233199999987;99.97927359999986;99.97879999999986;99.97879999999986;99.98233199999987;99.98280559999986;99.97973119999986;99.98600879999987;99.98326319999987;99.98326319999987;99.97995999999986;99.97619919999985;
4.107429333333296;19160.0;99.97938639999987;99.97915759999987;99.97892879999986;99.97869999999986;99.97869999999986;99.98246079999987;99.98223199999987;99.98223199999987;99.97516799999985;99.98223199999987;99.97917359999985;99.97869999999986;99.97869999999986;99.98223199999987;99.98270559999986;99.97963119999986;99.98600879999987;99.98316319999986;99.98316319999986;99.97985999999986;99.97609919999985;
4.202201333333295;19160.0;99.97928639999986;99.97905759999986;99.97882879999986;99.97859999999986;99.97859999999986;99.98236079999987;99.98213199999987;99.98213199999987;99.97506799999985;99.98213199999987;99.97907359999985;99.97859999999986;99.97859999999986;99.98213199999987;99.98260559999986;99.97953119999985;99.98590879999986;99.98306319999986;99.98306319999986;99.97975999999986;99.97599919999985;
4.302201333333296;19160.0;99.97918639999986;99.97895759999986;99.97872879999986;99.97849999999985;99.97849999999985;99.98226079999986;99.98203199999986;99.98203199999986;99.97506799999985;99.98203199999986;99.97897359999985;99.97859999999986;99.97859999999986;99.98203199999986;99.98250559999985;99.97943119999985;99.98580879999986;99.98296319999986;99.98296319999986;99.97965999999985;99.97589919999984;
4.40187466666663;19160.0;99.97908639999986;99.97885759999986;99.97862879999985;99.97839999999985;99.97839999999985;99.98216079999986;99.98193199999986;99.98193199999986;99.97496799999985;99.98193199999986;99.97887359999984;99.97849999999985;99.97849999999985;99.98193199999986;99.98240559999985;99.97933119999985;99.98570879999986;99.98286319999985;99.98286319999985;99.97955999999985;99.97579919999984;
4.501874666666629;19160.0;99.97898639999985;99.97875759999985;99.97852879999985;99.97839999999985;99.97839999999985;99.98206079999986;99.98193199999986;99.98193199999986;99.97486799999984;99.98193199999986;99.97877359999984;99.97839999999985;99.97839999999985;99.98183199999986;99.98230559999985;99.97923119999984;99.98560879999985;99.98276319999985;99.98276319999985;99.97945999999985;99.97569919999984;
4.602201333333297;19160.0;99.97888639999985;99.97875759999985;99.97852879999985;99.97829999999985;99.97829999999985;99.98206079999986;99.98183199999986;99.98183199999986;99.97476799999984;99.98183199999986;99.97867359999984;99.97829999999985;99.97829999999985;99.98173199999985;99.98220559999984;99.97913119999984;99.98550879999985;99.98266319999985;99.98266319999985;99.97935999999984;99.97569919999984;
4.7025279999999645;19160.0;99.97878639999985;99.97865759999985;99.97842879999985;99.97819999999984;99.97819999999984;99.98196079999985;99.98173199999985;99.98173199999985;99.97466799999984;99.98173199999985;99.97857359999983;99.97819999999984;99.97819999999984;99.98163199999985;99.98210559999984;99.97903119999984;99.98540879999985;99.98256319999984;99.98256319999984;99.97935999999984;99.97559919999983;
4.804597333333298;19160.0;99.97878639999985;99.97855759999985;99.97832879999984;99.97809999999984;99.97809999999984;99.98186079999985;99.98163199999985;99.98163199999985;99.97456799999983;99.98163199999985;99.97847359999983;99.97809999999984;99.97809999999984;99.98153199999985;99.98200559999984;99.97903119999984;99.98530879999984;99.98246319999984;99.98246319999984;99.97925999999984;99.97549919999983;
4.904597333333298;19160.0;99.97868639999984;99.97845759999984;99.97822879999984;99.97799999999984;99.97799999999984;99.98176079999985;99.98153199999985;99.98153199999985;99.97446799999983;99.98153199999985;99.97847359999983;99.97799999999984;99.97799999999984;99.98143199999984;99.98190559999983;99.97893119999983;99.98520879999984;99.98246319999984;99.98246319999984;99.97915999999984;99.97539919999983;
5.006013333333298;19160.0;99.97858639999984;99.97835759999984;99.97812879999984;99.97789999999983;99.97789999999983;99.98166079999984;99.98143199999984;99.98143199999984;99.97436799999983;99.98143199999984;99.97837359999983;99.97789999999983;99.97789999999983;99.98143199999984;99.98190559999983;99.97883119999983;99.98510879999984;99.98236319999984;99.98236319999984;99.97905999999983;99.97529919999982;
5.1074293333332985;19160.0;99.97848639999984;99.97825759999984;99.97802879999983;99.97779999999983;99.97779999999983;99.98156079999984;99.98133199999984;99.98133199999984;99.97426799999982;99.98133199999984;99.97827359999982;99.97779999999983;99.97779999999983;99.98133199999984;99.98180559999983;99.97873119999983;99.98500879999983;99.98226319999984;99.98226319999984;99.97895999999983;99.97519919999982;
5.207429333333299;19160.0;99.97838639999983;99.97815759999983;99.97792879999983;99.97769999999983;99.97769999999983;99.98146079999984;99.98123199999984;99.98123199999984;99.97416799999982;99.98123199999984;99.97817359999982;99.97769999999983;99.97769999999983;99.98123199999984;99.98170559999983;99.97863119999982;99.98500879999983;99.98216319999983;99.98216319999983;99.97885999999983;99.97509919999982;
5.302201333333301;19160.0;99.97828639999983;99.97805759999983;99.97782879999983;99.97759999999982;99.97759999999982;99.98136079999983;99.98113199999983;99.98113199999983;99.97406799999982;99.98113199999983;99.97807359999982;99.97759999999982;99.97759999999982;99.98113199999983;99.98160559999982;99.97853119999982;99.98490879999983;99.98206319999983;99.98206319999983;99.97875999999982;99.97499919999981;
5.402201333333301;19160.0;99.97818639999983;99.97795759999983;99.97772879999982;99.97749999999982;99.97749999999982;99.98126079999983;99.98103199999983;99.98103199999983;99.97406799999982;99.98103199999983;99.97797359999981;99.97759999999982;99.97759999999982;99.98103199999983;99.98150559999982;99.97843119999982;99.98480879999983;99.98196319999983;99.98196319999983;99.97865999999982;99.97489919999981;
5.501874666666634;19160.0;99.97808639999982;99.97785759999982;99.97762879999982;99.97739999999982;99.97739999999982;99.98116079999983;99.98093199999983;99.98093199999983;99.97396799999981;99.98093199999983;99.97787359999981;99.97749999999982;99.97749999999982;99.98093199999983;99.98140559999982;99.97833119999981;99.98470879999982;99.98186319999982;99.98186319999982;99.97855999999982;99.97479919999981;
5.6018746666666335;19160.0;99.97798639999982;99.97775759999982;99.97752879999982;99.97739999999982;99.97739999999982;99.98106079999982;99.98093199999983;99.98093199999983;99.97386799999981;99.98093199999983;99.97777359999981;99.97739999999982;99.97739999999982;99.98083199999982;99.98130559999981;99.97823119999981;99.98460879999982;99.98176319999982;99.98176319999982;99.97845999999981;99.9746991999998;
5.7022013333333;19160.0;99.97788639999982;99.97775759999982;99.97752879999982;99.97729999999981;99.97729999999981;99.98106079999982;99.98083199999982;99.98083199999982;99.97376799999981;99.98083199999982;99.9776735999998;99.97729999999981;99.97729999999981;99.98073199999982;99.98120559999981;99.97813119999981;99.98450879999982;99.98166319999982;99.98166319999982;99.97835999999981;99.9746991999998;
5.802527999999967;19160.0;99.97778639999981;99.97765759999982;99.97742879999981;99.97719999999981;99.97719999999981;99.98096079999982;99.98073199999982;99.98073199999982;99.9736679999998;99.98073199999982;99.9775735999998;99.97719999999981;99.97719999999981;99.98063199999982;99.98110559999981;99.9780311999998;99.98440879999981;99.98156319999981;99.98156319999981;99.97835999999981;99.9745991999998;
5.9045973333332995;19160.0;99.97778639999981;99.97755759999981;99.97732879999981;99.97709999999981;99.97709999999981;99.98086079999982;99.98063199999982;99.98063199999982;99.9735679999998;99.98063199999982;99.9774735999998;99.97709999999981;99.97709999999981;99.98053199999981;99.9810055999998;99.9780311999998;99.98430879999981;99.98146319999981;99.98146319999981;99.9782599999998;99.9744991999998;
6.004597333333299;19160.0;99.97768639999981;99.97745759999981;99.9772287999998;99.9769999999998;99.9769999999998;99.98076079999981;99.98053199999981;99.98053199999981;99.9734679999998;99.98053199999981;99.9774735999998;99.9769999999998;99.9769999999998;99.98043199999981;99.9809055999998;99.9779311999998;99.9842087999998;99.98146319999981;99.98146319999981;99.9781599999998;99.9743991999998;
6.1046853333333;19160.0;99.97758639999981;99.9773575999998;99.9771287999998;99.9768999999998;99.9388703999998;99.98066079999981;99.98043199999981;99.95485759999981;99.9477935999998;99.98043199999981;99.9773735999998;99.9513255999998;99.9768999999998;99.98043199999981;99.9809055999998;99.94050399999979;99.9468815999998;99.9562623999998;99.9813631999998;99.9780599999998;99.94919839999979;
6.205665333333299;19160.0;99.9774863999998;99.9392279999998;99.9770287999998;99.9387703999998;99.8628111999998;99.98056079999981;99.9803319999998;99.89125359999981;99.9221191999998;99.9424023999998;99.97727359999979;99.9256511999998;99.9767999999998;99.9803319999998;99.89327679999978;99.90317679999978;99.90955439999979;99.9310615999998;99.9812631999998;99.9400303999998;99.92399759999978;
6.300830666666633;19160.0;99.9773863999998;99.8251391999998;99.9769287999998;99.9007407999998;99.7868519999998;99.9804607999998;99.9802319999998;99.82764959999982;99.8964447999998;99.9043727999998;99.97717359999979;99.8999767999998;99.9766999999998;99.9802319999998;99.80564799999976;99.90317679999978;99.87212719999978;99.84273039999978;99.9811631999998;99.82584159999979;99.89879679999977;
6.400830666666635;19160.0;99.9772863999998;99.71105039999979;99.9768287999998;99.8627111999998;99.7488223999998;99.9803607999998;99.9801319999998;99.76404559999982;99.8964447999998;99.8663431999998;99.97707359999978;99.8743023999998;99.97659999999979;99.9801319999998;99.71801919999974;99.86574959999977;99.65900239999976;99.65333919999976;99.9810631999998;99.73752719999979;99.87359599999976;
6.500830666666635;19160.0;99.9771863999998;99.59696159999979;99.97672879999979;99.82468159999979;99.71069279999979;99.9802607999998;99.9800319999998;99.70044159999982;99.8707703999998;99.8283135999998;99.97697359999978;99.8743023999998;99.97659999999979;99.9800319999998;99.65559119999973;99.82842239999977;99.48308799999974;99.46394799999975;99.98096319999979;99.69939759999978;99.84839519999976;
6.600830666666635;19160.0;99.97708639999979;99.48287279999978;99.97662879999979;99.82458159999979;99.63463359999979;99.9801607999998;99.97993199999979;99.61116319999982;99.8450959999998;99.7902839999998;99.97687359999978;99.8486279999998;99.97649999999979;99.97993199999979;99.56796239999971;99.79099519999976;99.34462959999972;99.27455679999973;99.98086319999979;99.58530879999978;99.82319439999975;
6.702201333333301;19160.0;99.97698639999979;99.36888399999978;99.97652879999978;99.78655199999979;99.52044479999978;99.98006079999979;99.97983199999979;99.54755919999982;99.8194215999998;99.7521543999998;99.97677359999977;99.8229535999998;99.97639999999978;99.97983199999979;99.5055343999997;99.75366799999975;99.1185591999997;99.08516559999971;99.98076319999979;99.48357519999978;99.79799359999974;
6.802201333333302;19160.0;99.97688639999978;99.21676559999977;99.97652879999978;99.74842239999978;99.44438559999978;99.98006079999979;99.97983199999979;99.48395519999983;99.7937471999998;99.7141247999998;99.97667359999977;99.7972791999998;99.97629999999978;99.97973199999979;99.4934079999997;99.71634079999974;98.89248879999967;98.98410559999971;99.98066319999978;99.33145679999977;99.79799359999974;
6.9025279999999665;19160.0;99.97678639999978;99.14070639999977;99.97642879999978;99.71039279999978;99.33029679999977;99.97996079999979;99.97973199999979;99.42035119999983;99.7680727999998;99.67609519999979;99.97657359999977;99.7716047999998;99.97619999999978;99.97963199999978;99.41790559999968;99.67891359999973;98.59116159999964;98.73158399999969;99.98056319999978;99.21736799999977;99.77279279999973;
7.0029879999999665;19160.0;99.97678639999978;98.98858799999977;99.97632879999978;99.67236319999978;99.25423759999977;99.97986079999978;99.97963199999978;99.39467679999983;99.7423983999998;99.6381655999998;99.97647359999976;99.7459303999998;99.97609999999978;99.97953199999978;99.33027679999967;99.64158639999972;98.36499119999961;98.56776719999966;99.98056319999978;99.06524959999976;99.74759199999973;
7.102987999999963;19160.0;99.97668639999978;98.95045839999976;99.97622879999977;99.63423359999977;99.17817839999977;99.97976079999978;99.97953199999978;99.33107279999983;99.7167239999998;99.63806559999979;99.97647359999976;99.72025599999981;99.97599999999977;99.97943199999978;99.26784879999965;99.60415919999971;98.08886479999958;98.34044639999965;99.98046319999978;98.95116079999976;99.72239119999972;
7.205145333333294;19160.0;99.97658639999977;98.83636959999976;99.97612879999977;99.59610399999977;99.10211919999976;99.97966079999978;99.97943199999978;99.26746879999983;99.6910495999998;99.59993599999979;99.97637359999976;99.69458159999981;99.97589999999977;99.97943199999978;99.18021999999964;99.5668319999997;97.83749359999955;98.20133999999963;99.98036319999977;98.83707199999975;99.69719039999971;
